timestamp,machine_id,operator_id,planned_production_time_min,temperature,vibration,feed_rate_deviation,pressure,ideal_cycle_time_min,operating_time_min,total_units,defect_units,Defect_Type,downtime_duration_minutes,Is_Downtime,Downtime_Reason,OEE_Percentage,Downtime_Rate,Defect_Rate
2026-05-07 07:00:00,Line-1,OP-C,60.0,75.24,1.23,0.54,95.91,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-07 08:00:00,Line-1,OP-A,60.0,77.62,1.2,0.09,95.83,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-07 09:00:00,Line-1,OP-A,60.0,74.98,1.25,0.48,99.3,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-07 10:00:00,Line-1,OP-C,60.0,77.72,1.16,-0.02,96.92,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-07 11:00:00,Line-1,OP-A,60.0,74.7,1.11,-0.42,91.79,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-07 12:00:00,Line-1,OP-C,60.0,73.64,1.35,0.2,95.02,1.0,60.0,55,1,Alignment,0.0,0,None,90.0,0.0,1.82
2026-05-07 13:00:00,Line-1,OP-B,60.0,78.62,1.15,0.01,93.84,1.0,60.0,54,1,Scratch,0.0,0,None,88.33,0.0,1.85
2026-05-07 14:00:00,Line-1,OP-A,60.0,74.96,1.27,0.09,106.04,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-07 15:00:00,Line-1,OP-B,60.0,73.2,1.34,0.81,108.51,1.0,60.0,54,0,Alignment,0.0,0,None,90.0,0.0,0.0
2026-05-07 16:00:00,Line-1,OP-C,60.0,73.18,1.22,-0.55,94.52,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-07 17:00:00,Line-1,OP-B,60.0,73.19,1.11,0.14,102.73,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-07 18:00:00,Line-1,OP-B,60.0,76.69,1.18,-0.41,104.37,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-07 19:00:00,Line-1,OP-C,60.0,74.8,1.3,-1.3,92.54,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-07 20:00:00,Line-1,OP-B,60.0,79.6,1.22,-0.02,100.8,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-07 21:00:00,Line-1,OP-B,60.0,77.37,1.08,0.02,112.67,1.0,60.0,56,1,Scratch,0.0,0,None,91.67,0.0,1.79
2026-05-07 22:00:00,Line-1,OP-C,60.0,75.51,1.26,0.31,103.39,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-07 23:00:00,Line-1,OP-B,60.0,77.81,1.28,-0.11,98.77,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-08 00:00:00,Line-1,OP-C,60.0,74.01,1.16,-0.74,97.2,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-08 01:00:00,Line-1,OP-B,60.0,71.29,1.26,-0.41,89.89,1.0,60.0,55,1,Scratch,0.0,0,None,90.0,0.0,1.82
2026-05-08 02:00:00,Line-1,OP-C,60.0,73.02,1.22,0.66,102.35,1.0,60.0,56,0,None,0.0,0,None,93.33,0.0,0.0
2026-05-08 03:00:00,Line-1,OP-C,60.0,75.29,1.18,-0.42,109.74,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-08 04:00:00,Line-1,OP-B,60.0,74.55,1.07,0.79,95.93,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-08 05:00:00,Line-1,OP-B,60.0,76.65,1.31,0.52,90.32,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-08 06:00:00,Line-1,OP-B,60.0,74.75,1.28,-0.16,96.68,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-08 07:00:00,Line-1,OP-A,60.0,76.5,1.26,-0.36,104.41,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-08 08:00:00,Line-1,OP-A,60.0,78.0,1.35,0.52,97.86,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-08 09:00:00,Line-1,OP-A,60.0,74.74,1.29,-0.12,95.9,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-08 10:00:00,Line-1,OP-C,60.0,76.11,1.27,-0.77,100.1,1.0,60.0,55,1,Scratch,0.0,0,None,90.0,0.0,1.82
2026-05-08 11:00:00,Line-1,OP-B,60.0,71.49,0.98,0.28,101.15,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-08 12:00:00,Line-1,OP-C,60.0,74.75,1.32,0.21,93.06,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-08 13:00:00,Line-1,OP-A,60.0,72.54,1.21,0.57,98.91,1.0,60.0,55,1,Alignment,0.0,0,None,90.0,0.0,1.82
2026-05-08 14:00:00,Line-1,OP-B,60.0,75.29,1.23,0.17,97.51,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-08 15:00:00,Line-1,OP-C,60.0,75.47,1.23,-0.27,96.8,1.0,60.0,56,1,Dent,0.0,0,None,91.67,0.0,1.79
2026-05-08 16:00:00,Line-1,OP-B,60.0,75.47,1.28,0.63,94.91,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-08 17:00:00,Line-1,OP-C,60.0,74.04,1.31,0.68,104.71,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-08 18:00:00,Line-1,OP-B,60.0,79.6,1.26,0.12,96.78,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-08 19:00:00,Line-1,OP-A,60.0,72.46,1.25,0.03,90.03,1.0,60.0,54,0,Alignment,0.0,0,None,90.0,0.0,0.0
2026-05-08 20:00:00,Line-1,OP-A,60.0,72.34,1.22,-0.66,101.32,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-08 21:00:00,Line-1,OP-B,60.0,78.31,0.86,-0.3,103.63,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-08 22:00:00,Line-1,OP-C,60.0,73.59,1.17,0.38,96.02,1.0,60.0,58,0,Alignment,0.0,0,None,96.67,0.0,0.0
2026-05-08 23:00:00,Line-1,OP-A,60.0,73.11,1.11,-0.28,97.2,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-09 00:00:00,Line-1,OP-A,60.0,79.61,1.32,-0.73,96.75,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-09 01:00:00,Line-1,OP-A,60.0,76.97,1.26,1.75,98.27,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-09 02:00:00,Line-1,OP-B,60.0,73.81,1.15,-0.73,105.53,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-09 03:00:00,Line-1,OP-B,60.0,101.2,4.21,1.13,99.43,1.0,14.86,11,4,Dent,45.14,1,Mechanical Failure,11.67,75.23,36.36
2026-05-09 04:00:00,Line-1,OP-C,60.0,78.89,1.16,-0.15,104.2,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-09 05:00:00,Line-1,OP-C,60.0,76.38,1.16,-0.04,95.16,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-09 06:00:00,Line-1,OP-C,60.0,77.57,1.06,3.08,98.08,1.0,60.0,59,10,Alignment,0.0,0,None,81.67,0.0,16.95
2026-05-09 07:00:00,Line-1,OP-B,60.0,76.61,1.03,0.39,104.77,1.0,60.0,55,1,Alignment,0.0,0,None,90.0,0.0,1.82
2026-05-09 08:00:00,Line-1,OP-B,60.0,76.86,1.2,-0.72,95.97,1.0,60.0,55,0,Dent,0.0,0,None,91.67,0.0,0.0
2026-05-09 09:00:00,Line-1,OP-C,60.0,75.08,1.31,-0.92,105.06,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-09 10:00:00,Line-1,OP-C,60.0,75.02,1.15,0.81,96.86,1.0,60.0,55,1,Scratch,0.0,0,None,90.0,0.0,1.82
2026-05-09 11:00:00,Line-1,OP-B,60.0,75.53,1.23,-0.4,98.39,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-09 12:00:00,Line-1,OP-C,60.0,76.47,1.27,0.37,108.35,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-09 13:00:00,Line-1,OP-A,60.0,74.43,1.1,-0.54,97.82,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-09 14:00:00,Line-1,OP-B,60.0,75.24,1.2,0.35,100.73,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-09 15:00:00,Line-1,OP-C,60.0,74.38,1.13,0.84,103.08,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-09 16:00:00,Line-1,OP-B,60.0,75.23,1.36,-0.26,101.13,1.0,60.0,58,1,Scratch,0.0,0,None,95.0,0.0,1.72
2026-05-09 17:00:00,Line-1,OP-A,60.0,72.5,1.36,-0.97,101.28,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-09 18:00:00,Line-1,OP-B,60.0,80.21,1.1,0.84,99.72,1.0,60.0,58,1,Scratch,0.0,0,None,95.0,0.0,1.72
2026-05-09 19:00:00,Line-1,OP-B,60.0,73.53,1.24,0.46,93.49,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-09 20:00:00,Line-1,OP-B,60.0,74.28,1.31,-0.24,101.74,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-09 21:00:00,Line-1,OP-B,60.0,73.36,1.28,-0.11,96.34,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-09 22:00:00,Line-1,OP-A,60.0,76.23,1.21,-0.56,103.88,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-09 23:00:00,Line-1,OP-B,60.0,74.61,1.33,0.71,106.86,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-10 00:00:00,Line-1,OP-B,60.0,73.07,1.11,-0.27,90.97,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-10 01:00:00,Line-1,OP-C,60.0,76.31,1.17,-0.71,106.87,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-10 02:00:00,Line-1,OP-B,60.0,76.58,1.11,0.11,97.94,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-10 03:00:00,Line-1,OP-C,60.0,74.87,1.28,-0.43,99.35,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-10 04:00:00,Line-1,OP-A,60.0,73.67,1.14,-0.52,95.44,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-10 05:00:00,Line-1,OP-A,60.0,79.38,1.18,-0.22,100.94,1.0,60.0,56,1,Dent,0.0,0,None,91.67,0.0,1.79
2026-05-10 06:00:00,Line-1,OP-A,60.0,75.68,1.26,0.04,100.33,1.0,60.0,56,0,None,0.0,0,None,93.33,0.0,0.0
2026-05-10 07:00:00,Line-1,OP-A,60.0,72.45,1.27,-0.69,105.38,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-10 08:00:00,Line-1,OP-C,60.0,77.83,1.11,0.69,96.29,1.0,60.0,54,0,Scratch,0.0,0,None,90.0,0.0,0.0
2026-05-10 09:00:00,Line-1,OP-B,60.0,73.29,1.31,0.34,108.3,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-10 10:00:00,Line-1,OP-A,60.0,80.48,1.25,-0.18,103.32,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-10 11:00:00,Line-1,OP-B,60.0,75.16,1.09,-0.45,100.45,1.0,60.0,59,1,Scratch,0.0,0,None,96.67,0.0,1.69
2026-05-10 12:00:00,Line-1,OP-C,60.0,77.03,1.07,-0.04,99.1,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-10 13:00:00,Line-1,OP-C,60.0,70.84,1.2,0.45,98.47,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-10 14:00:00,Line-1,OP-C,60.0,72.43,1.29,0.37,98.79,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-10 15:00:00,Line-1,OP-A,60.0,77.67,1.29,0.53,100.84,1.0,60.0,56,0,Alignment,0.0,0,None,93.33,0.0,0.0
2026-05-10 16:00:00,Line-1,OP-B,60.0,75.64,1.24,-0.24,98.96,1.0,60.0,56,1,Dent,0.0,0,None,91.67,0.0,1.79
2026-05-10 17:00:00,Line-1,OP-B,60.0,79.08,1.2,-1.46,96.8,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-10 18:00:00,Line-1,OP-B,60.0,75.97,1.25,0.62,100.87,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-10 19:00:00,Line-1,OP-C,60.0,75.29,1.11,-0.08,95.82,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-10 20:00:00,Line-1,OP-A,60.0,78.43,1.37,0.33,101.61,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-10 21:00:00,Line-1,OP-C,60.0,77.02,1.37,0.83,98.88,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-10 22:00:00,Line-1,OP-C,60.0,74.61,1.24,1.22,103.48,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-10 23:00:00,Line-1,OP-B,60.0,72.81,1.22,-0.32,104.95,1.0,60.0,59,1,Alignment,0.0,0,None,96.67,0.0,1.69
2026-05-11 00:00:00,Line-1,OP-C,60.0,70.26,1.16,0.07,104.94,1.0,60.0,56,1,Dent,0.0,0,None,91.67,0.0,1.79
2026-05-11 01:00:00,Line-1,OP-B,60.0,74.12,1.25,0.68,101.59,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-11 02:00:00,Line-1,OP-A,60.0,72.63,1.13,-0.42,102.17,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-11 03:00:00,Line-1,OP-B,60.0,80.2,0.98,-0.29,98.39,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-11 04:00:00,Line-1,OP-A,60.0,73.7,0.93,-0.29,103.39,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-11 05:00:00,Line-1,OP-B,60.0,73.64,1.12,-0.01,103.95,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-11 06:00:00,Line-1,OP-C,60.0,71.96,1.22,-0.11,92.16,1.0,60.0,55,1,Scratch,0.0,0,None,90.0,0.0,1.82
2026-05-11 07:00:00,Line-1,OP-C,60.0,74.47,1.23,-0.3,101.89,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-11 08:00:00,Line-1,OP-A,60.0,73.67,1.15,-0.48,106.84,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-11 09:00:00,Line-1,OP-A,60.0,93.53,4.01,0.41,98.22,1.0,18.13,14,5,Dent,41.87,1,Mechanical Failure,15.0,69.79,35.71
2026-05-11 10:00:00,Line-1,OP-A,60.0,75.34,1.17,0.67,97.13,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-11 11:00:00,Line-1,OP-B,60.0,74.98,1.1,0.74,97.9,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-11 12:00:00,Line-1,OP-B,60.0,74.73,1.19,-0.24,92.48,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-11 13:00:00,Line-1,OP-A,60.0,76.57,1.28,0.43,100.63,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-11 14:00:00,Line-1,OP-C,60.0,74.1,1.1,0.12,100.15,1.0,60.0,58,1,Scratch,0.0,0,None,95.0,0.0,1.72
2026-05-11 15:00:00,Line-1,OP-B,60.0,76.33,1.1,-0.29,100.99,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-11 16:00:00,Line-1,OP-B,60.0,78.23,1.09,0.37,102.08,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-11 17:00:00,Line-1,OP-B,60.0,75.92,1.01,-0.31,96.01,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-11 18:00:00,Line-1,OP-A,60.0,74.5,1.15,-0.19,101.37,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-11 19:00:00,Line-1,OP-A,60.0,73.09,1.27,-0.69,102.22,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-11 20:00:00,Line-1,OP-A,60.0,74.45,1.22,-0.23,97.56,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-11 21:00:00,Line-1,OP-A,60.0,76.13,1.18,0.13,102.1,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-11 22:00:00,Line-1,OP-A,60.0,71.93,1.21,0.78,100.4,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-11 23:00:00,Line-1,OP-C,60.0,76.66,1.15,-0.18,96.84,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-12 00:00:00,Line-1,OP-C,60.0,75.42,1.01,-0.52,101.41,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-12 01:00:00,Line-1,OP-A,60.0,74.7,1.28,0.75,98.55,1.0,60.0,54,0,Scratch,0.0,0,None,90.0,0.0,0.0
2026-05-12 02:00:00,Line-1,OP-B,60.0,73.68,1.31,-0.25,103.49,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-12 03:00:00,Line-1,OP-A,60.0,74.05,1.13,-0.87,98.8,1.0,60.0,56,0,None,0.0,0,None,93.33,0.0,0.0
2026-05-12 04:00:00,Line-1,OP-C,60.0,76.19,1.18,0.07,93.55,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-12 05:00:00,Line-1,OP-C,60.0,74.74,1.18,-0.16,101.33,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-12 06:00:00,Line-1,OP-B,60.0,74.0,1.24,1.15,101.15,1.0,60.0,59,1,Dent,0.0,0,None,96.67,0.0,1.69
2026-05-12 07:00:00,Line-1,OP-C,60.0,75.94,1.37,0.24,94.59,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-12 08:00:00,Line-1,OP-A,60.0,76.02,1.32,-0.07,103.75,1.0,60.0,55,1,Dent,0.0,0,None,90.0,0.0,1.82
2026-05-12 09:00:00,Line-1,OP-B,60.0,72.5,1.16,-0.46,103.49,1.0,60.0,59,1,Dent,0.0,0,None,96.67,0.0,1.69
2026-05-12 10:00:00,Line-1,OP-A,60.0,76.14,1.25,0.17,95.65,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-12 11:00:00,Line-1,OP-A,60.0,80.0,1.33,0.73,96.7,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-12 12:00:00,Line-1,OP-B,60.0,75.94,1.24,0.16,99.29,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-12 13:00:00,Line-1,OP-A,60.0,71.6,1.2,-0.42,96.21,1.0,60.0,54,1,Alignment,0.0,0,None,88.33,0.0,1.85
2026-05-12 14:00:00,Line-1,OP-C,60.0,75.35,1.24,0.27,103.2,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-12 15:00:00,Line-1,OP-A,60.0,71.34,1.13,-0.02,100.74,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-12 16:00:00,Line-1,OP-B,60.0,81.33,1.14,0.22,94.53,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-12 17:00:00,Line-1,OP-B,60.0,79.47,1.09,-0.18,95.89,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-12 18:00:00,Line-1,OP-B,60.0,73.67,1.23,-0.19,105.94,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-12 19:00:00,Line-1,OP-A,60.0,70.51,1.19,-0.21,107.68,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-12 20:00:00,Line-1,OP-B,60.0,73.24,1.12,0.47,102.69,1.0,60.0,54,1,None,0.0,0,None,88.33,0.0,1.85
2026-05-12 21:00:00,Line-1,OP-B,60.0,74.64,1.18,-0.18,98.94,1.0,60.0,56,0,Scratch,0.0,0,None,93.33,0.0,0.0
2026-05-12 22:00:00,Line-1,OP-A,60.0,71.48,1.25,-0.23,97.8,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-12 23:00:00,Line-1,OP-C,60.0,74.86,1.39,-0.47,102.75,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-13 00:00:00,Line-1,OP-A,60.0,74.62,1.3,0.23,100.38,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-13 01:00:00,Line-1,OP-B,60.0,75.25,0.97,0.16,91.95,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-13 02:00:00,Line-1,OP-B,60.0,75.46,1.22,-0.22,105.16,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-13 03:00:00,Line-1,OP-A,60.0,73.07,1.34,-0.35,106.73,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-13 04:00:00,Line-1,OP-C,60.0,73.29,1.07,0.94,103.69,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-13 05:00:00,Line-1,OP-B,60.0,75.09,1.26,-0.94,94.54,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-13 06:00:00,Line-1,OP-B,60.0,73.74,1.18,0.25,96.82,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-13 07:00:00,Line-1,OP-B,60.0,76.81,1.32,0.65,90.71,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-13 08:00:00,Line-1,OP-A,60.0,75.07,1.24,-1.69,107.98,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-13 09:00:00,Line-1,OP-B,60.0,78.73,1.11,0.4,98.22,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-13 10:00:00,Line-1,OP-C,60.0,76.64,1.18,3.81,111.67,1.0,60.0,57,11,Alignment,0.0,0,None,76.67,0.0,19.3
2026-05-13 11:00:00,Line-1,OP-B,60.0,77.21,1.19,0.13,109.78,1.0,60.0,57,0,None,0.0,0,None,95.0,0.0,0.0
2026-05-13 12:00:00,Line-1,OP-B,60.0,75.27,1.19,-0.16,95.48,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-13 13:00:00,Line-1,OP-C,60.0,75.31,1.31,0.54,96.46,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-13 14:00:00,Line-1,OP-B,60.0,78.46,1.12,0.18,102.33,1.0,60.0,59,0,Dent,0.0,0,None,98.33,0.0,0.0
2026-05-13 15:00:00,Line-1,OP-A,60.0,74.24,1.3,0.07,91.23,1.0,60.0,55,0,Dent,0.0,0,None,91.67,0.0,0.0
2026-05-13 16:00:00,Line-1,OP-A,60.0,76.09,1.17,-0.45,97.81,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-13 17:00:00,Line-1,OP-A,60.0,74.47,1.22,0.94,97.31,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-13 18:00:00,Line-1,OP-C,60.0,74.46,1.21,0.0,109.26,1.0,60.0,58,1,Scratch,0.0,0,None,95.0,0.0,1.72
2026-05-13 19:00:00,Line-1,OP-B,60.0,72.66,1.2,1.14,100.81,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-13 20:00:00,Line-1,OP-A,60.0,73.51,1.2,0.96,98.58,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-13 21:00:00,Line-1,OP-C,60.0,73.14,1.35,-0.89,96.84,1.0,60.0,56,0,Scratch,0.0,0,None,93.33,0.0,0.0
2026-05-13 22:00:00,Line-1,OP-B,60.0,76.19,1.28,-0.33,104.47,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-13 23:00:00,Line-1,OP-C,60.0,77.08,1.16,-0.52,97.52,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-14 00:00:00,Line-1,OP-A,60.0,74.81,1.36,-0.02,99.75,1.0,60.0,56,0,None,0.0,0,None,93.33,0.0,0.0
2026-05-14 01:00:00,Line-1,OP-A,60.0,75.46,1.23,0.09,96.8,1.0,60.0,58,0,None,0.0,0,None,96.67,0.0,0.0
2026-05-14 02:00:00,Line-1,OP-A,60.0,74.7,1.24,0.11,92.41,1.0,60.0,59,0,None,0.0,0,None,98.33,0.0,0.0
2026-05-14 03:00:00,Line-1,OP-C,60.0,73.38,1.12,0.53,95.02,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-14 04:00:00,Line-1,OP-C,60.0,76.72,1.15,0.75,97.49,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-14 05:00:00,Line-1,OP-A,60.0,76.31,1.13,0.48,98.68,1.0,60.0,56,0,None,0.0,0,None,93.33,0.0,0.0
2026-05-14 06:00:00,Line-1,OP-C,60.0,71.21,1.21,-0.28,98.9,1.0,60.0,56,1,None,0.0,0,None,91.67,0.0,1.79
2026-05-14 07:00:00,Line-1,OP-A,60.0,74.43,1.26,-0.39,99.56,1.0,60.0,58,1,None,0.0,0,None,95.0,0.0,1.72
2026-05-14 08:00:00,Line-1,OP-A,60.0,73.24,1.24,0.0,97.56,1.0,60.0,59,1,None,0.0,0,None,96.67,0.0,1.69
2026-05-14 09:00:00,Line-1,OP-B,60.0,74.22,1.36,0.21,106.75,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
2026-05-14 10:00:00,Line-1,OP-C,60.0,73.66,1.11,-0.09,104.74,1.0,60.0,55,1,None,0.0,0,None,90.0,0.0,1.82
2026-05-14 11:00:00,Line-1,OP-A,60.0,74.91,1.21,-0.67,99.32,1.0,60.0,54,1,Dent,0.0,0,None,88.33,0.0,1.85
2026-05-14 12:00:00,Line-1,OP-A,60.0,74.34,1.07,0.34,101.27,1.0,60.0,57,1,None,0.0,0,None,93.33,0.0,1.75
2026-05-14 13:00:00,Line-1,OP-C,60.0,74.3,1.11,-0.2,98.14,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-14 14:00:00,Line-1,OP-B,60.0,77.21,1.33,-0.21,85.78,1.0,60.0,55,0,None,0.0,0,None,91.67,0.0,0.0
2026-05-14 15:00:00,Line-1,OP-B,60.0,76.11,1.15,-0.03,100.1,1.0,60.0,54,0,None,0.0,0,None,90.0,0.0,0.0
